Sr No.,Utterance,Speaker,Emotion,Sentiment,Dialogue_ID,Utterance_ID
4813,"그런법이 어딨어? 우린 엄연히 동서관계야. 난 형님이고.",청난,dysphoria,dysphoria,597,3
4814,"시끄러! 일단 맞짱부터 뜨자. 자, 동전 던져서 앞면 나오면 힘, 뒷면 나오면 말.",우미,dysphoria,dysphoria,597,4
4815,"무슨 소리야?",청난,dysphoria,dysphoria,597,5
4816,"앞면 나오면 힘으로 뜨고 뒷면 나오면 말로 뜨자고. 너 잘하는대로 오케이?",우미,dysphoria,dysphoria,597,6
4817,"동서 우리 이러지말고 사이좋게,",청난,dysphoria,dysphoria,597,7
4818,"할거야, 말거야?",우미,dysphoria,dysphoria,597,8
4819,"말면?",청난,dysphoria,dysphoria,597,9
4820,"맞아야지.",우미,dysphoria,dysphoria,597,10
4821,"그럼 해.",청난,dysphoria,dysphoria,597,11
4822,"요!",우미,dysphoria,dysphoria,597,12
4823,"해요.",청난,dysphoria,dysphoria,597,13
4824,"두살이나 어린게 까불고 있어. 니가 던져.",우미,dysphoria,dysphoria,597,14
4825,"뭔데? 힘이야, 말이야? 어디봐.",우미,dysphoria,dysphoria,597,15
4826,"조용히 해. 너 아줌마 우습게 봤지? 아줌마 맛보니까 어떠니? 아줌마가 달리 아줌만줄 알어?",우미,dysphoria,dysphoria,597,16
4827,"조용히 하라니까. 뚝.",우미,dysphoria,dysphoria,597,17
4828,"봐라, 너랑나랑 똑같이 가늘어도 힘이 달라 힘이. 나 이래뵈도 혼수상태 양쪽에 하나씩 끼고도 백미터 이십초에 끊을수 있어. 넌 너혼자도 이십초 못끊지?",우미,dysphoria,dysphoria,597,18
4829,"예.",청난,dysphoria,dysphoria,597,19
4830,"말해놓고 보니 좀 뻥이긴 하네. 더 해볼래? 덤빌려면 덤벼.",우미,dysphoria,dysphoria,597,20
4831,"아니요.",청난,dysphoria,dysphoria,597,21
4832,"닦어. 코는 풀지말고.",우미,dysphoria,dysphoria,597,22
4833,"앞으로 한번만더 손아래 동서라고 우습게 알았다간 죽을줄 알어.",우미,dysphoria,dysphoria,597,23
4834,"몰랐어. 맨날 그옷이 그옷이라서 안갈아 입는줄 알았지.",청난,dysphoria,dysphoria,597,24
4835,"너처럼 좋은옷은 아니어도 깨끗하게 빨아서 꼬박꼬박 갈아입어. 그리고 혼수아빠가 뭐냐?",우미,dysphoria,dysphoria,597,25
4836,"다들 혼수아빠라고 하길래. 동서도 혼수아빠라고 하잖아.",청난,dysphoria,dysphoria,597,26
4837,"무식하긴. 너 이여대 나온거 맞어? 혼수아빠 아니고 서방남. 앞으로 계속 상식밖으로 행동하면 나도 안참아. 얄짤없어. 여자대 여자로 맞짱 뜬거니까 식구들한텐 비밀이야. 알아봤자 우리만 챙피한거고. 간다.",우미,dysphoria,dysphoria,597,27
4838,"뭘잘했다고 울어? 그렇게 분해? 손아래 동서한테 야자소리듣고 얻어 맞은게 억울해?",우미,dysphoria,dysphoria,597,28
4839,"아, 아니. 하나도 안 억울해.",청난,dysphoria,dysphoria,597,29
4840,"아무리 맞짱은 떴어도 마무리는 제대로 하는게 사람도리겠지? 형님, 오늘 나한테 맞은거 잊어주시고 용서해 주세요. 나도 형님한테 쌓인거 다 털어버릴게요. 형님, 우리 앞으로 잘해 봐요.",우미,dysphoria,dysphoria,597,30
4841,"뭐하니?",우미,neutral,neutral,598,0
4842,"들어와. 사장님 안계신데.",연희,neutral,neutral,598,1
4843,"사장보러 온거 아냐. 지나가다 너 보고싶어 들렀어. 바쁘니?",우미,neutral,neutral,598,2
4844,"맨날 똑같지 뭐. 앉어. 차한잔 줄까?",연희,euphoria,euphoria,598,3
4845,"아냐. 금방 가봐야돼. 꽃이쁘다. 니가 해논거니?",우미,euphoria,euphoria,598,4
4846,"손님들도 자주 오는데 썰렁한거 같애서.",연희,euphoria,euphoria,598,5
4847,"너 며칠전에 혼수아빠랑 어디 갔다왔니?",우미,dysphoria,dysphoria,598,6
4848,"응?",연희,dysphoria,dysphoria,598,7
4849,"별건 아니고 누가 차타고 오는걸 봤다길래.",우미,dysphoria,dysphoria,598,8
4850,"거래처 갔다 오는거 봤나부다. 누가 또 일르대? 둘이 나란히 차타고 오드라, 아무래도 수상하다.",연희,dysphoria,dysphoria,598,9
4851,"사람들 참 이상해. 어떻게 남의 말을 함부로 하니? 사장님하고 나하고 볼일 보러가면 항상 같이 다니는데 새삼스럽게...너보고 바짝 긴장이라도 하래?",연희,dysphoria,dysphoria,598,10
4852,"됐어. 신경 안써.",우미,dysphoria,dysphoria,598,11
4853,"신경 썼으니까 물어보지. 같이 일한지 일이년도 아닌데 이런말 물어보는거 첨이잖아.",연희,dysphoria,dysphoria,598,12
4854,"우미야, 우리가 가봤자 어디 가겠니? 거래처지. 걱정 푹 놓으셔. 앞으로도 그런일 자주 있어.",연희,dysphoria,dysphoria,598,13
4855,"누가 그런말 옮기더라도 괜히 흔들리지 말고 나 믿어. 괜히 우정에 금갈라.",연희,dysphoria,dysphoria,598,14
4856,"알어. 내가 그런 생각 했으면 우리 혼수아빠랑 일하게 했겠니?",우미,dysphoria,dysphoria,598,15
4857,"공부 잘돼?",순경,neutral,neutral,599,0
4858,"아니요. 그래도 이렇게라도 앉아 있는게 나아요. 아들놈 다친건 다친거고, 저까지 맥놓고 있을순 없잖아요. 경위 진급이라도 빨리 해야죠.",구대,dysphoria,dysphoria,599,1
4859,"그래야지. 나도 이번에 꼭 경위 진급해야 되는데. 난 졸려서 바람 좀 쐴게. 왜. 뭐야?",순경,neutral,neutral,599,2
4860,"세상에 어떻게 이런 일이 있대요? 동서끼리 머리끄댕이 잡고 쥐어뜯고 막말하고 두들겨패고, 이건 깡패도 아니고.",과자,dysphoria,dysphoria,600,0
4861,"혼수에미 들오면 들어봐야지.",순경,dysphoria,dysphoria,600,1
4862,"들어볼거 뭐있어요? 머리카락이 한웅큼 빠졌다는데. 혼수에미는 왜 그모양이라니? 돈만 밝히지 말고 마누라 단속 좀 해.",과자,dysphoria,dysphoria,600,2
4863,"죄송합니다 형수님.",현찰,dysphoria,dysphoria,600,3
4864,"이게 다 남편 알기를 우습게 알아서 그래. 남편이 우스우니 남편형도 우습고 형하고 사는 사람도 우스운거지.",과자,dysphoria,dysphoria,600,4
4865,"그만해.",순경,dysphoria,dysphoria,600,5
4866,"뭘 그만해요? 우리집안을 아주 개떡으로 안거지. 어디 손윗동서를 불러내 맞짱을 떠요? 수퍼집 여자라도 봤어봐. 온동네 소문 쫘악 나지.",과자,dysphoria,dysphoria,600,6
4867,"울지마. 그런일이 있으면 바로 전화하지 바보같이 맞고 있냐? 나오란다고 나가?",건강,dysphoria,dysphoria,600,7
4868,"그럼 어떡해. 안나오면 죽인다고 하는데. 어떡하든 피해볼려고 택시타고 내빼는데, 기어코 택시까지 따라 잡아서 끌어내리는거 있지. 얼마나 잘 뛰는지, 쏘머즈 저리가라야. 동서 달리기 선수였어?",청난,dysphoria,dysphoria,600,8
4869,"선수였냐?",건강,dysphoria,dysphoria,600,9
4870,"아닐걸.",현찰,dysphoria,dysphoria,600,10
4871,"이거 법으로 해야되는거 아네요? 어떻게 이런일이 있대요?",과자,dysphoria,dysphoria,600,11
4872,"다녀왔습, 무슨...일 있어요? 왜들 다 모여계세요?",우미,dysphoria,dysphoria,600,12
4873,"앉아봐라.",과자,dysphoria,dysphoria,600,13
4874,"큰애 말이 사실이냐? 니가 맞짱 뜨자고 했다며?",순경,dysphoria,dysphoria,600,14
4875,"예?",우미,dysphoria,dysphoria,600,15
4876,"얼마나 애를 쥐잡듯이 잡아놨으면 저렇게 무서워해. 너 할말없냐?",과자,dysphoria,dysphoria,600,16
4877,"무슨 말씀이신지..형님, 무슨일 있으세요?",우미,dysphoria,dysphoria,600,17
4878,"그걸 나한테 물어보면 어떡해?",청난,dysphoria,dysphoria,600,18
4879,"도대체 무슨 소린지 몰라서요. 맞짱..이라니, 전 그런말이 있는줄도 몰랐어요.",우미,dysphoria,dysphoria,600,19
4880,"어머, 난 몰라. 완전 내배째라야. 동서, 톡까놓고 말씀드려. 벌써 내가 다 꼬질렀어. 그렇게 잡아뗀다고 될일이 아니지.",청난,dysphoria,dysphoria,600,20
4881,"혼수에미, 어떻게 된일인지 자조치종을 말해봐라.",순경,dysphoria,dysphoria,600,21
4882,"뭘 아는게 있어야 말씀드리죠. 아버님, 정말 전 무슨 일인지...",우미,dysphoria,dysphoria,600,22
4883,"당신이 형수님 불러내서 맞짱 떴다며. 치고받고 싸우고 머리끄뎅이잡고 막말하고.",현찰,dysphoria,dysphoria,600,23
4884,"내가? 누가 그래? 형님이? 형님, 제가요? 언제요? 그러니까 제가 형님을 불러내서 맞장뜨고 막말하고 쥐어뜯었다, 그말이에요?",우미,dysphoria,dysphoria,600,24
4885,"그랬잖아!",청난,dysphoria,dysphoria,600,25
4886,"아냐?",현찰,dysphoria,dysphoria,600,26
4887,"당신 가만있어봐. 아버님, 어머님, 형님이 뭐라고 했는지 모르겠지만요, 정말 무슨 말을 어떻게 해야할지...",우미,dysphoria,dysphoria,600,27
4888,"세상 살면서 이런 일이 생길줄은 상상도 못했어요. 어떻게 저 없는 동안 이렇게 사람을 모함하세요? 저 이집에 시집온지 십년도 넘었어요.",우미,dysphoria,dysphoria,600,28
4889,"어머니, 저 부족한거 많은거 알아요. 하지만, 제가 그럴 사람이에요? 아주버님, 혼수아빠, 당신은 나 믿지? 형님, 제가 언제 형님을 때려요?",우미,dysphoria,dysphoria,600,29
4890,"동서가 그랬잖아! 아유 답답해. 돌아 버리겠네.",청난,dysphoria,dysphoria,600,30
4891,"혹시 꿈꾸신거 아네요? 전 진짜 아니에요. 하늘에 두고 맹세해요.",우미,dysphoria,dysphoria,600,31
4892,"너 꿈꿨냐?",건강,dysphoria,dysphoria,600,32
4893,"꿈 아니야! 진짜라니까.",청난,dysphoria,dysphoria,600,33
4894,"어머, 동서 연기 잘한다. 어쩜 그래? 아까 나한테 했던거처럼 해봐 어디.",청난,dysphoria,dysphoria,600,34
4895,"형님, 저한테 섭섭한게 있다면 제가 더 잘할게요. 그러니 억울한 말씀만 말아주세요.",우미,dysphoria,dysphoria,600,35
4896,"왜, 왜요? 왜 절 보세요? 저 진짜에요. 동서, 이러면 안되지. 톡까놓고 까.",청난,dysphoria,dysphoria,600,36
4897,"됐다. 마누라 단속 잘해, 못난놈. 당신 들와봐.",순경,dysphoria,dysphoria,600,37
4898,"대체 뭔 소린지.",과자,dysphoria,dysphoria,600,38
4899,"너 나와봐.",건강,dysphoria,dysphoria,600,39
4900,"오빠, 내말 들어봐.",청난,dysphoria,dysphoria,600,40
4901,"나와 글세.",건강,dysphoria,dysphoria,600,41
4902,"오빠 그게 아니라니까. 동서, 말해봐. 이건 아니잖아. 동서.",청난,dysphoria,dysphoria,600,42
4903,"형수 혼자 쌩쑈한거네. 참나.. 혼수엄마, 그냥 넘어가자. 어떡하겠냐?",현찰,dysphoria,dysphoria,600,43
4904,"당신이라도 날 믿어주니 그걸로 됐어. 신경쓰지마.",우미,dysphoria,dysphoria,600,44
4905,"들어가 좀 쉬어.",현찰,dysphoria,dysphoria,600,45
4906,"응.",우미,dysphoria,dysphoria,600,46
4907,"시끄러. 니말 안들어.",건강,dysphoria,dysphoria,601,0
4908,"진짜야. 어우, 답답해. 동영상을 찍어 놨어야 되는데.",청난,dysphoria,dysphoria,601,1
4909,"조용히 해라. 한번만 더 제수씨랑 붙었다간 그즉시 이혼이야. 명심해.",건강,dysphoria,dysphoria,601,2
4910,"오빠 너무해. 내말은 듣지도 않고.",청난,dysphoria,dysphoria,601,3
4911,"다 들었어. 가서 술상이나 봐와. 제수씨 시켰다간 혼날줄 알어.",건강,dysphoria,dysphoria,601,4
4912,"동서, 어떻게 눈똑바로 뜨고 거짓말을 해? 나만 바보됐잖아.",청난,dysphoria,dysphoria,602,0
4913,"내가 무슨 거짓말을 해요? 우리 무슨일 있었어요?",우미,dysphoria,dysphoria,602,1
4914,"왜이래 동서. 미쳤어?",청난,dysphoria,dysphoria,602,2
4915,"놀이터로 또한번 나오실래요?",우미,dysphoria,dysphoria,602,3
4916,"뭐?",청난,dysphoria,dysphoria,602,4
4917,"내가 말을 안해서 그렇지 연기력 만만찮은 사람이에요. 특히 악역전문 자신있어요. 아까 봤잖아요. 또 해 볼래요?",우미,dysphoria,dysphoria,602,5
4918,"시 싫어. 누가 또 한대?",청난,dysphoria,dysphoria,602,6
4919,"우리둘이 비밀로 한걸 홀랑 까발려요? 왜 그렇게 입이 싸요? 잘할려고 하는 사람 건들지 마세요. 난 이렇게 노력하는데 계속 어깃진다면 어쩔수 없네요.",우미,dysphoria,dysphoria,602,7
4920,"뭐 뭘 어쩔수가 없어?",청난,dysphoria,dysphoria,602,8
4921,"특단의 조치를 취해야죠.",우미,dysphoria,dysphoria,602,9
4922,"특단의 조치 뭐? 앞으로 안하면 될거 아냐.",청난,dysphoria,dysphoria,602,10
4923,"분명 약속했어요?",우미,dysphoria,dysphoria,602,11
4924,"알았어.",청난,dysphoria,dysphoria,602,12
4925,"주방엔 왜요?",우미,dysphoria,dysphoria,602,13
4926,"오빠가 술상 차려오래.",청난,dysphoria,dysphoria,602,14
4927,"알아서 차려가세요.",우미,dysphoria,dysphoria,602,15
4928,"어머, 내가? 맞어. 내가. 그딴건 내가 해야지. 그치 동서?",청난,dysphoria,dysphoria,602,16
4929,"제사지내고 남은 음식 냉동실에 있으니까 후라이팬에 기름 조금 두르고 데우세요.",우미,dysphoria,dysphoria,602,17
4930,"똑바로 잘할게.",청난,dysphoria,dysphoria,602,18
4931,"뭐 한다니?",과자,dysphoria,dysphoria,602,19
4932,"형님, 거봐요. 제가 한다는데. 형님은 가만 계세요. 어려서부터 귀하게 커서 이런거 못하시잖아요. 천하게 함부로 막 큰 제가 할게요. 들어가 계세요. 술상 제가 차려서 방으로 배달해 드릴게요.",우미,dysphoria,dysphoria,602,20
4933,"술상 정돈 니가 차려도 되겠다. 방으로 배달은 무슨. 혼수에미가 집안 큰일 다 하는데 그정도도 못해? 어떻게 눈하나 깜짝않고 거짓말을 해?",과자,dysphoria,dysphoria,602,21
4934,"어머니, 아버님 말씀대로 덮고 넘어가세요. 전 형님 이해해요.",우미,dysphoria,dysphoria,602,22
4935,"철딱서니 없기는. 한번만 더하면 혼날줄 알아.",과자,dysphoria,dysphoria,602,23
4936,"들었죠? 나 물로 보지 마세요. 얼른 치우세요.",우미,dysphoria,dysphoria,602,24
4937,"뭐하냐?",건강,dysphoria,dysphoria,603,0
4938,"왜?",현찰,neutral,neutral,603,1
4939,"술한잔 하자. 나갈거 없이 집에서 간단하게. 나와.",건강,neutral,neutral,603,2
4940,"부영아 일어나봐. 주부영.",어영,dysphoria,dysphoria,604,0
4941,"왜?",부영,dysphoria,dysphoria,604,1
4942,"이거 뭐야? 일어나봐.",어영,dysphoria,dysphoria,604,2
4943,"뭔데?",부영,dysphoria,dysphoria,604,3
4944,"뻐꾸기? 부엉부엉. 부엉이? 뻐꾹뻐꾹. 이게 뭐야? 누구야? 너 남자 만나니?",어영,dysphoria,dysphoria,604,4
4945,"아냐. 스펙도 떨어지는데 남잘 어떻게 만나? 토익도 겨우 신발 사이즌데.",부영,dysphoria,dysphoria,604,5
4946,"솔직히 말해. 이거 남자랑 신호 보내는거 맞잖아. 뻐꾸기 하면 나오라는 신호고. 부엉이 하면 못나간다는 신호고.",어영,dysphoria,dysphoria,604,6
4947,"그런거 아니라니까.",부영,dysphoria,dysphoria,604,7
4948,"그럼 뭐야? 말해.",어영,dysphoria,dysphoria,604,8
4949,"말 못해.",부영,dysphoria,dysphoria,604,9
4950,"좋아. 앞으로 용돈 끊고 핸드폰 압수다. 내놔.",어영,dysphoria,dysphoria,604,10
4951,"안돼 언니.",부영,dysphoria,dysphoria,604,11
4952,"그러니까 말해. 누구야? 어떤 놈이야?",어영,dysphoria,dysphoria,604,12
4953,"형부.",부영,dysphoria,dysphoria,604,13
4954,"뭐? 그렇다치고, 이건 무슨 소리야? 뻐꾹뻐꾹, 부엉부엉.",어영,dysphoria,dysphoria,604,14
4955,"형부가 언니 안부묻는 암호야. 형부가 뻐꾸기 물으면 언니 잘있냐는 뜻이고 내가 뻐꾹뻐꾹 대답하면 잘있다는 뜻이고, 부엉이 하면 언니 울었냐는 뜻이고, 부엉부엉하면 밥도 못먹고 잠도 못자고 울고 있다는 뜻이야.",부영,dysphoria,dysphoria,604,15
4956,"형분 언니 너무 걱정하고 사랑해. 언니, 난 무슨 일인지 모르겠지만, 이렇게 끝내지 마. 형분 언니한테 꼭 필요한 사람같애. 언니, 형부랑 헤어지지 마라. 응?",부영,dysphoria,dysphoria,604,16
4957,"앉지. 무슨 일인가? 안물어봐도 뻔하겠지만.",범인,dysphoria,dysphoria,605,0
4958,"어쨌든 죄송하게 됐습니다.",이상,dysphoria,dysphoria,605,1
4959,"자네가 죄송할게 뭐있나. 다 어른들 잘못이고, 내 잘못이지.",범인,dysphoria,dysphoria,605,2
4960,"전 무슨일이 있어도 어영이랑 결혼하겠습니다. 허락해 주십시오.",이상,dysphoria,dysphoria,605,3
4961,"허락하고 안하고의 문제가 아니야. 모든 상황이 이미 내손을 떠난거 같네. 난 두사람이 헤어졌으면 좋겠어. 둘다 위해서 하는 소리야.",범인,dysphoria,dysphoria,605,4
4962,"아버님이 뭘 걱정하시는지 압니다. 걱정하시는 그런 일 일어나지 않도록 최대한 노력하겠습니다. 일단 어영이만 설득해 주십시오.",이상,dysphoria,dysphoria,605,5
4963,"설득 못하네.",범인,dysphoria,dysphoria,605,6
4964,"아버님.",이상,dysphoria,dysphoria,605,7
4965,"우선 내맘이 그래. 그렇다고 자네 아버님을 원망하는건 아니야. 원망한다면 나 자신을 원망하고 그런 상황을 만든 내 불우한 환경이 원망스럽지.",범인,dysphoria,dysphoria,605,8
